school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,awarDistinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,D,D,5,Subject Content 5 for Art,Assessment Area 5 for Art,53.87,88.39,77,47.22,59,81.93,33.11,99,69.51,32.15,48,63,W,77,68,41,57,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,A,C,7,Subject Content 6 for Art,Assessment Area 6 for Art,90.99,48.32,13,23.24,62,13.55,57.66,43,63.85,23.95,56,95,W,51,51,7,27,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,B,Z,19,Subject Content 7 for Art,Assessment Area 7 for Art,5.03,98.88,43,59.83,16,36.49,38.13,72,20.84,23.93,25,43,W,19,7,16,87,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,B,B,23,Subject Content 8 for Art,Assessment Area 8 for Art,43.88,84.34,93,57.22,51,28.68,25,15,78.72,1.54,97,20,W,5,29,20,83,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,C,B,21,Subject Content 9 for Art,Assessment Area 9 for Art,49.21,94.39,10,28.22,94,0.15,65.17,49,50.59,13.72,90,50,W,46,94,27,15,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,A,A,15,Subject Content 10 for Art,Assessment Area 10 for Art,60.51,95.02,12,26.67,71,50.11,61.81,54,64.44,86.81,7,73,W,31,85,69,4,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,B,C,25,Subject Content 1 for Art,Assessment Area 1 for Art,67.38,6.29,31,60.16,89,40.4,65.41,82,79.44,95.16,23,17,W,53,64,74,16,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,C,A,20,Subject Content 2 for Art,Assessment Area 2 for Art,66.73,78.37,69,64.58,43,11.67,90.77,83,67.94,69.37,33,70,W,57,34,42,89,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,C,Z,3,Subject Content 3 for Art,Assessment Area 3 for Art,56.36,6.41,10,32.47,48,74.52,99.34,31,7,39.32,26,2,W,76,23,73,83,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,C,A,6,Subject Content 4 for Art,Assessment Area 4 for Art,65.8,31.04,10,56.11,59,24.88,41.58,63,95.83,16.53,11,98,W,22,13,16,15,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,C,D,8,Subject Content 5 for Art,Assessment Area 5 for Art,81.83,71.93,27,20.92,32,89.98,0.44,72,95.44,39.18,22,70,W,99,70,83,25,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,B,A,13,Subject Content 6 for Art,Assessment Area 6 for Art,46.14,94.66,53,6.33,44,94.78,89.24,66,77.61,8.01,3,82,W,71,11,5,100,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,D,D,17,Subject Content 7 for Art,Assessment Area 7 for Art,63.32,5.66,19,19.01,92,66.82,84.54,33,38.92,19.54,47,85,W,37,44,88,2,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,B,D,2,Subject Content 8 for Art,Assessment Area 8 for Art,90.26,92.93,46,90.18,67,17.44,90.2,52,15.86,32.33,82,33,W,70,55,38,8,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,B,D,16,Subject Content 9 for Art,Assessment Area 9 for Art,0.53,65.06,93,26.66,41,79.45,52.49,83,1.12,79.08,24,13,W,72,68,86,50,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,A,Z,24,Subject Content 10 for Art,Assessment Area 10 for Art,33.97,7.07,41,95.15,27,44.44,17.9,28,77.7,56.89,29,47,W,72,43,3,45,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,C,B,1,Subject Content 1 for Art,Assessment Area 1 for Art,24.03,60.78,14,9.71,99,39.31,11.7,32,2.89,90.33,4,4,W,22,7,93,25,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,D,B,22,Subject Content 2 for Art,Assessment Area 2 for Art,87.82,44.35,14,47.88,93,51.94,19.5,41,34.55,98.11,60,6,W,46,87,50,36,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,C,D,11,Subject Content 3 for Art,Assessment Area 3 for Art,81.81,87.81,41,12.04,74,29.31,33.39,56,52.58,34.65,6,96,W,79,75,50,44,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,D,B,18,Subject Content 4 for Art,Assessment Area 4 for Art,11.22,28.53,36,68.12,15,8.03,78.05,44,9.92,42.56,6,41,W,68,84,28,2,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Art,C,C,9,Subject Content 5 for Art,Assessment Area 5 for Art,51.78,59.42,30,59.31,39,49.59,97.54,87,50.82,69.45,27,88,W,31,13,38,8,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,D,A,12,Subject Content 1 for Music,Assessment Area 1 for Music,35.14,95.25,64,15.47,45,90.41,33.02,59,54.47,78.33,30,94,W,44,48,18,61,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,Z,19,Subject Content 2 for Music,Assessment Area 2 for Music,26.28,83.74,38,17.73,33,22.54,98.87,24,52.19,73.05,86,3,W,2,38,7,67,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,A,22,Subject Content 3 for Music,Assessment Area 3 for Music,73.34,48.52,96,61.24,26,60.1,77.12,86,11.46,27.56,98,72,W,8,10,9,3,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,B,C,5,Subject Content 4 for Music,Assessment Area 4 for Music,11.42,64.79,90,74.23,54,98.94,29.43,14,78.18,98.81,10,63,W,44,92,3,70,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,B,A,15,Subject Content 5 for Music,Assessment Area 5 for Music,31.62,49.69,40,91.73,26,27.66,90.12,58,46.11,2.87,44,51,W,52,79,40,6,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,C,11,Subject Content 6 for Music,Assessment Area 6 for Music,96.19,97.07,60,87.97,18,57.99,80.2,75,80.19,23.05,82,1,W,48,4,9,24,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,D,Z,9,Subject Content 7 for Music,Assessment Area 7 for Music,65.81,25.98,92,72.17,94,56.4,23.55,84,62.87,17.05,49,55,W,41,76,23,31,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,C,10,Subject Content 8 for Music,Assessment Area 8 for Music,6.57,11.59,99,98.01,30,84.23,63.04,95,1.37,31.78,34,48,W,51,26,79,37,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,D,A,14,Subject Content 9 for Music,Assessment Area 9 for Music,77.56,15.2,84,10,19,42.93,2.65,35,67.75,85.7,24,34,W,89,38,77,93,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,C,18,Subject Content 10 for Music,Assessment Area 10 for Music,2.28,29.12,31,91.91,77,37.47,94.22,93,43.67,9.24,66,76,W,26,41,41,15,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,Z,16,Subject Content 1 for Music,Assessment Area 1 for Music,75.55,2.84,26,64.3,83,54.77,25.09,51,90.39,49.12,94,81,W,62,22,69,5,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,B,A,7,Subject Content 2 for Music,Assessment Area 2 for Music,14.23,55.57,73,79.85,97,42.04,90.07,57,23.92,65.21,48,32,W,26,6,35,53,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,Z,6,Subject Content 3 for Music,Assessment Area 3 for Music,98.66,7.54,50,92.8,42,29.14,53.19,100,69.9,8.32,70,42,W,36,91,9,60,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,D,B,20,Subject Content 4 for Music,Assessment Area 4 for Music,92.21,47.38,86,52.13,82,46.42,58.08,29,64.57,89.73,33,24,W,89,41,85,34,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,D,B,3,Subject Content 5 for Music,Assessment Area 5 for Music,96.27,27.76,36,25.59,14,76.25,36.53,46,30.66,72.12,12,66,W,39,82,95,29,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,D,23,Subject Content 6 for Music,Assessment Area 6 for Music,89.69,24.06,69,28.56,49,68.13,48.96,24,10.2,64.48,13,20,W,82,57,29,94,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,B,Z,17,Subject Content 7 for Music,Assessment Area 7 for Music,38.95,36.62,85,89.88,13,51.4,58.77,25,2.1,60.81,31,12,W,44,18,11,66,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,C,2,Subject Content 8 for Music,Assessment Area 8 for Music,86.51,82.33,69,76.71,82,25.43,47.93,10,37.42,97.72,59,27,W,66,72,39,53,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,D,D,25,Subject Content 9 for Music,Assessment Area 9 for Music,81.44,98.9,66,44.04,20,23.93,5.15,91,24.26,49.14,1,21,W,2,24,85,87,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,B,13,Subject Content 10 for Music,Assessment Area 10 for Music,62.62,80.66,33,60.74,64,44.93,65.85,62,62.53,97.59,14,54,W,23,63,85,33,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,B,A,8,Subject Content 1 for Music,Assessment Area 1 for Music,94.71,10.04,39,60.16,15,96.14,47.97,62,58.07,89.79,85,27,W,57,33,100,76,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,A,A,21,Subject Content 2 for Music,Assessment Area 2 for Music,84.12,7.52,92,25.59,80,44.01,64.12,87,2.37,9.68,66,57,W,24,56,42,9,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,C,C,1,Subject Content 3 for Music,Assessment Area 3 for Music,41.65,27.92,53,34.29,62,87.21,26.01,11,61.6,91.91,93,2,W,55,51,94,63,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,D,B,24,Subject Content 4 for Music,Assessment Area 4 for Music,53.02,34.95,65,4.53,100,76.4,66.04,91,8.12,31.04,64,85,W,56,1,7,41,Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Music,D,Z,4,Subject Content 5 for Music,Assessment Area 5 for Music,44.76,3.31,29,86.61,43,92.32,96.11,27,47.47,32.27,79,38,W,17,71,5,43,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,C,5,Subject Content 1 for Art,Assessment Area 1 for Art,79.28,63.77,68,42.03,72,37.51,76.05,76,69.2,53.53,88,16,W,88,21,49,17,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,B,7,Subject Content 2 for Art,Assessment Area 2 for Art,36.72,45.39,47,90.45,69,12.68,75.68,81,0.27,27.66,64,27,W,46,29,12,30,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,Z,16,Subject Content 3 for Art,Assessment Area 3 for Art,73.73,84.21,30,1.43,63,58.99,55.19,13,30.12,49.26,84,50,W,63,4,81,68,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,C,A,21,Subject Content 4 for Art,Assessment Area 4 for Art,44.85,48.09,31,77.02,96,33.47,10.74,65,71.74,27.46,79,62,W,41,27,49,38,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,C,B,2,Subject Content 5 for Art,Assessment Area 5 for Art,67.05,8.72,77,69.51,18,6.33,44.83,46,45.53,88.86,12,83,W,42,13,7,76,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,B,A,24,Subject Content 6 for Art,Assessment Area 6 for Art,86.44,51.66,50,17.57,75,47.72,19.79,36,45.02,64.13,97,24,W,5,38,73,95,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,A,B,15,Subject Content 7 for Art,Assessment Area 7 for Art,0.03,63.12,98,40.46,48,9.54,99.48,46,35.22,47.45,93,81,W,51,76,16,20,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,A,C,11,Subject Content 8 for Art,Assessment Area 8 for Art,6.05,18.25,68,79.63,77,39.74,36.34,65,32.12,21.75,17,87,W,84,4,38,1,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,D,4,Subject Content 9 for Art,Assessment Area 9 for Art,98.23,62.28,27,38.84,55,32.77,51.34,41,3.44,76.31,5,83,W,24,34,23,29,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,B,D,12,Subject Content 10 for Art,Assessment Area 10 for Art,97.11,51.67,90,98.93,11,64.39,43.32,93,74.48,5.76,67,95,W,17,92,75,82,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,C,B,9,Subject Content 1 for Art,Assessment Area 1 for Art,92.77,33.02,50,14.3,16,61.46,60.07,17,26.91,30.46,81,45,W,42,96,97,80,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,C,A,10,Subject Content 2 for Art,Assessment Area 2 for Art,10.57,55.05,88,59.81,53,64.89,53.15,53,91.07,0.17,21,57,W,13,14,4,5,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,A,14,Subject Content 3 for Art,Assessment Area 3 for Art,68.24,89.82,80,24.72,47,58.2,46.55,43,59.15,48.75,80,50,W,79,4,28,10,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,A,A,20,Subject Content 4 for Art,Assessment Area 4 for Art,61.15,3.39,99,23.96,39,84.28,60.87,14,37.11,84.68,37,70,W,45,56,72,27,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,C,C,19,Subject Content 5 for Art,Assessment Area 5 for Art,15.88,92.9,56,13.47,87,66.86,60.53,46,38.78,68.21,91,15,W,77,68,65,93,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,C,18,Subject Content 6 for Art,Assessment Area 6 for Art,20.26,20.66,75,25.3,70,20.54,73.96,11,88.38,99.81,17,22,W,17,18,47,92,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,Z,3,Subject Content 7 for Art,Assessment Area 7 for Art,42.63,57.48,93,80.17,78,48.31,40.39,23,42.16,28.05,38,11,W,25,8,12,13,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,C,A,22,Subject Content 8 for Art,Assessment Area 8 for Art,2.48,20.14,81,65.86,78,95.02,83.68,90,93.06,53.55,26,35,W,93,79,37,49,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,A,Z,25,Subject Content 9 for Art,Assessment Area 9 for Art,27.93,80.22,59,78.14,42,68.22,37.52,57,4.88,73.42,94,53,W,61,21,35,2,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,A,D,8,Subject Content 10 for Art,Assessment Area 10 for Art,62.38,85.22,65,71.7,26,56.64,87.55,43,96.12,56.24,54,38,W,73,32,42,50,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,B,C,6,Subject Content 1 for Art,Assessment Area 1 for Art,45.44,70.13,38,45.22,12,47.14,2.66,91,85.71,66.24,55,88,W,21,62,85,77,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,C,B,13,Subject Content 2 for Art,Assessment Area 2 for Art,32.8,84.06,41,23.86,17,73.4,91.83,81,79.89,38.71,12,89,W,57,11,60,72,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,C,23,Subject Content 3 for Art,Assessment Area 3 for Art,15.86,18.99,59,19.85,29,96.42,15.6,93,61.74,85.5,58,71,W,68,74,61,7,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,D,D,17,Subject Content 4 for Art,Assessment Area 4 for Art,64.49,98.89,16,91.53,78,98.18,93.82,42,86.57,2.84,81,84,W,57,92,39,45,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Art,C,D,1,Subject Content 5 for Art,Assessment Area 5 for Art,9.23,90.01,77,91.71,78,79.23,78.85,27,96.38,89.64,4,12,W,39,31,57,50,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,C,Z,7,Subject Content 1 for Music,Assessment Area 1 for Music,94.26,95.54,54,64.78,15,73.45,35.08,34,5.26,50.02,84,64,W,6,67,88,40,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,C,D,25,Subject Content 2 for Music,Assessment Area 2 for Music,97.09,15.79,13,75.62,59,6.47,17.08,64,26.19,65.25,65,81,W,74,56,11,2,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,A,Z,24,Subject Content 3 for Music,Assessment Area 3 for Music,37.21,90.93,63,33.18,44,33.5,75.2,90,33.97,6.65,61,15,W,70,70,28,98,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,C,Z,17,Subject Content 4 for Music,Assessment Area 4 for Music,20.27,70.87,26,38.74,84,34.75,8.58,55,41.24,32.17,38,98,W,44,46,8,30,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,D,Z,9,Subject Content 5 for Music,Assessment Area 5 for Music,71.55,78.4,12,44.06,17,76.22,40.69,65,15.63,23.28,78,9,W,40,98,63,18,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,A,B,13,Subject Content 6 for Music,Assessment Area 6 for Music,56.82,96.99,65,21.86,85,38.48,12.85,91,21.5,0.19,93,89,W,43,31,27,73,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,A,B,6,Subject Content 7 for Music,Assessment Area 7 for Music,74.57,31.31,82,48.95,81,61.7,61.59,27,65.78,6.26,26,11,W,45,32,33,80,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,B,B,14,Subject Content 8 for Music,Assessment Area 8 for Music,3.56,99.74,49,65.55,56,21.78,65.97,18,24.43,91.65,40,64,W,26,99,76,3,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,C,B,5,Subject Content 9 for Music,Assessment Area 9 for Music,66.44,25.13,39,78.99,100,89.62,84.51,25,87.6,14.45,11,99,W,99,74,43,50,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,B,C,16,Subject Content 10 for Music,Assessment Area 10 for Music,67.74,68.58,68,80.26,81,58.77,84.3,44,98.19,92.72,62,22,W,16,83,66,44,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,C,A,19,Subject Content 1 for Music,Assessment Area 1 for Music,91.22,53.07,63,78.89,97,71.31,99.47,99,38.17,7.19,74,33,W,26,51,20,96,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,D,A,21,Subject Content 2 for Music,Assessment Area 2 for Music,78.61,50.04,27,67.16,53,18.87,32.66,58,24.41,38.64,36,63,W,22,15,12,83,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,B,C,1,Subject Content 3 for Music,Assessment Area 3 for Music,11.36,34.77,45,46.24,97,88.57,67.66,46,29.8,30.13,21,25,W,40,11,6,84,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,B,C,8,Subject Content 4 for Music,Assessment Area 4 for Music,60.95,16.64,13,66.37,96,16.74,59.76,48,96.96,1.16,2,26,W,41,76,90,6,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,A,Z,4,Subject Content 5 for Music,Assessment Area 5 for Music,45.61,21.89,48,45.74,23,63.51,5.51,62,72.13,18.8,38,46,W,17,60,6,62,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,D,Z,12,Subject Content 6 for Music,Assessment Area 6 for Music,76.08,28.87,70,41.69,90,60.37,82.34,19,63.06,57.98,97,81,W,39,82,51,31,Distinction
"Christ King Catholic School, Bass Hill",2022,4,First Name 4,Last Name 4,11,Class 11,Music,C,Z,20,Subject Content 7 for Music,Assessment Area 7 for Music,32.98,97.76,58,54.16,63,46.51,54.13,79,78.45,58.71,40,36,W,78,60,40,67,Distinction
